date,XA,XB,XC,XD,XE,XF,XG,XH,XJ,XK,XL,XM,XN,XP,XQ,XR,XS,XT,XU,XV,XW,XY,XZ,ZA,ZB,ZC,ZD,ZE,ZF,ZG
2020-03-20 15:20,215.49,140.04,154.3,138.73,138.58,151.36,147.59,112.95,95.795,189.59,94.79,125.34,87.61,73.18,83.465,121.28,68.86,89.945,102.915,240.13,94.87,114.275,57.34,69.49,27.06,35.55,39.395,46.31,51.09,46.67
2020-03-20 15:25,217.14,141.94,156.4,140.3,139.85,152.52,149.51,114.345,97.12,190.985,96.45,127.35,88.01,74.63,84.77,122.1,69.645,91.27,104.435,242.01,96.22,115.98,58.11,69.87,27.58,36.015,39.68,47.04,51.55,47.13
2020-03-20 15:30,218.81,143.22,157.775,140.38,139.88,155.045,150.71,114.74,97.14,190.33,96.23,125.95,88.49,75.08,85.28,122.71,69.58,91.805,103.29,239.77,96.55,115.935,59.765,71.42,27.6,36.17,39.715,47.24,51.94,47.16
2020-03-20 15:35,217.54,141.21,156.27,139.115,138.84,153.19,148.49,114.16,96.35,189.4,95.55,124.84,87.275,73.895,83.835,122.33,68.66,90.71,103.34,235.5,95.815,115.0,59.64,71.26,27.38,35.99,39.055,46.74,51.45,46.91
2020-03-20 15:40,217.725,141.01,156.08,139.01,138.92,151.21,148.1,113.915,95.93,190.28,96.35,124.15,87.69,74.275,83.53,122.71,68.26,90.735,103.47,236.195,95.94,114.12,59.05,71.64,27.5,36.12,38.675,46.81,51.12,46.845
2020-03-20 15:45,213.38,140.75,154.83,137.81,138.215,150.59,147.13,112.305,95.55,189.115,97.1,123.91,87.49,74.17,83.2,120.91,67.88,90.36,102.58,232.36,95.645,113.14,59.375,71.43,27.49,35.87,38.42,46.42,51.43,46.43
2020-03-20 15:50,210.465,139.43,153.74,138.27,138.81,150.52,147.2,111.92,95.805,188.65,96.155,123.23,86.8,73.855,83.18,120.335,67.86,89.95,102.62,230.285,95.62,112.48,60.07,71.67,27.7,35.795,38.08,46.03,51.22,46.67
2020-03-20 15:55,205.7,138.61,152.35,136.77,139.82,148.13,146.82,112.63,95.005,188.09,95.355,124.89,85.84,74.22,83.4,119.83,67.39,89.48,102.4,229.05,95.38,114.03,59.615,71.25,27.47,35.67,38.2,45.83,51.84,46.42
2020-10-16 09:30,327.46,208.92,289.86,220.54,259.57,230.07,200.56,174.065,172.96,235.74,167.35,169.85,127.68,105.185,101.535,147.53,129.48,113.015,144.51,121.09,125.5,145.64,73.11,79.45,49.54,39.76,49.96,54.025,58.34,37.39
2020-10-16 09:35,325.52,208.795,288.46,220.105,259.46,229.72,200.55,173.94,172.25,235.08,168.53,169.325,127.275,104.79,101.395,147.58,128.875,112.38,144.85,121.05,125.12,145.655,72.725,79.615,49.29,39.65,49.96,54.175,58.3,37.23
2020-10-16 09:40,326.54,208.82,288.95,220.35,260.67,230.24,200.8,174.05,170.77,234.79,168.95,169.965,127.52,104.925,101.125,147.62,128.9,112.34,144.9,121.05,125.37,145.54,72.68,79.625,49.23,39.71,49.985,54.23,58.255,37.08
2020-10-16 09:45,327.085,208.77,288.64,220.305,260.475,230.46,200.525,174.3,170.3,235.695,169.09,169.93,127.16,104.64,101.06,148.05,128.775,112.31,144.885,120.705,125.12,145.955,72.49,79.82,49.33,39.755,50.015,54.125,58.33,37.24
2020-10-16 09:50,327.48,208.86,289.025,219.89,259.94,230.345,200.225,174.21,170.45,236.51,168.96,170.295,126.855,104.415,101.04,147.69,128.7,111.86,145.17,120.365,124.93,145.86,72.35,79.645,49.26,39.65,50.015,54.1,58.265,36.99
2020-10-16 09:55,328.77,208.72,290.55,220.355,261.46,230.49,200.99,174.35,171.0,237.12,169.04,171.015,126.95,104.51,101.17,147.83,128.67,112.1,145.265,120.85,124.97,145.77,72.625,79.64,49.3,39.64,50.045,54.215,58.255,37.035
2020-10-16 10:00,330.085,208.32,290.695,221.105,261.125,230.76,201.165,174.62,169.99,238.27,169.62,170.99,126.895,104.45,101.22,148.02,128.77,112.13,145.465,120.97,124.96,145.905,72.595,79.785,49.41,39.825,50.145,54.335,58.22,37.06
2020-10-16 10:05,330.11,207.6,290.5,221.325,261.01,231.25,201.075,175.16,169.42,238.575,169.66,171.225,126.635,104.28,101.025,148.17,128.715,111.815,145.615,120.825,124.955,145.975,72.67,79.825,49.515,39.94,50.125,54.315,58.255,37.19
2020-10-16 10:10,330.15,207.22,290.565,221.18,261.075,230.9,201.225,175.23,169.26,238.275,169.73,170.96,126.75,104.205,100.725,148.175,128.66,111.75,145.24,120.565,124.75,145.83,72.545,79.94,49.42,39.965,50.145,54.315,58.24,37.265
2020-10-16 10:15,330.745,207.82,291.585,221.87,262.275,231.39,201.85,175.35,169.595,238.66,170.05,171.35,126.99,104.605,101.02,148.31,128.71,112.02,145.48,120.81,125.07,145.955,72.67,79.865,49.485,39.955,50.195,54.37,58.175,37.325
2020-10-16 10:20,330.905,207.7,292.475,221.96,262.02,231.52,202.13,175.67,168.835,238.46,169.95,171.675,127.055,104.69,101.135,148.255,128.95,112.07,145.65,121.1,125.21,145.92,72.755,79.925,49.61,40.075,50.205,54.415,58.245,37.26
2020-10-16 10:25,331.69,208.25,292.04,221.93,261.925,231.71,202.37,175.93,169.3,238.75,170.43,171.87,127.305,104.835,101.48,148.515,129.085,112.4,145.845,121.155,125.425,146.105,73.315,80.165,49.66,40.15,50.315,54.435,58.39,37.3
2020-10-16 10:30,331.425,208.05,291.47,222.045,262.03,231.58,202.065,176.05,168.955,238.84,170.27,171.71,127.405,104.885,101.62,148.485,128.975,112.755,145.585,121.02,125.45,146.035,73.455,80.165,49.58,40.19,50.245,54.47,58.38,37.14
2020-10-16 10:35,331.39,208.09,290.995,222.03,261.97,231.775,202.395,175.805,168.79,238.95,170.12,171.52,127.25,104.89,101.48,148.4,129.11,112.915,145.48,121.07,125.5,145.99,73.37,80.08,49.675,40.13,50.235,54.465,58.33,37.075
2020-10-16 10:40,331.51,208.59,290.335,221.575,261.54,231.46,202.1,175.465,169.56,238.66,169.97,171.39,127.125,105.01,101.575,148.41,128.665,113.1,145.385,120.945,125.245,145.59,73.535,80.115,49.66,40.215,50.215,54.47,58.38,37.13
2020-10-16 10:45,331.91,209.16,290.43,221.05,260.47,231.575,201.625,175.53,169.615,238.975,170.195,171.625,127.17,105.1,101.77,148.5,128.5,113.0,145.28,120.42,125.63,145.36,73.675,80.06,49.805,40.245,50.245,54.405,58.395,37.3
2020-10-16 10:50,332.03,208.765,290.8,221.22,260.745,231.7,201.765,175.84,168.935,238.77,169.88,171.55,127.225,105.05,101.57,148.3,128.515,113.14,145.29,120.705,125.51,145.48,73.395,80.04,49.895,40.2,50.215,54.495,58.34,37.25
2020-10-16 10:55,331.95,208.655,290.525,221.015,260.76,231.74,201.47,175.765,168.69,238.275,169.95,171.49,127.16,104.93,101.4,148.14,128.245,112.97,145.22,120.69,125.39,145.35,73.565,80.05,49.905,40.14,50.21,54.525,58.285,37.225
2020-10-16 11:00,331.95,208.73,290.32,220.9,260.455,231.56,201.475,175.91,168.63,238.01,170.025,171.6,127.06,105.025,101.55,148.04,128.265,113.21,145.105,120.635,125.59,145.095,73.655,79.955,49.945,40.195,50.215,54.66,58.245,37.25
2020-10-16 11:05,331.625,209.08,290.14,220.7,259.57,231.38,201.175,175.98,169.29,237.875,170.435,171.805,127.035,105.155,101.68,148.115,128.185,113.4,145.09,120.35,125.73,144.865,73.755,79.91,49.97,40.225,50.205,54.555,58.255,37.47
2020-10-16 11:10,330.8,209.23,289.5,220.67,259.91,230.995,201.34,175.685,169.53,237.69,170.165,171.64,126.9,105.175,101.81,148.19,128.305,113.57,145.125,120.32,125.72,144.94,73.8,80.05,49.905,40.225,50.175,54.56,58.305,37.46
2020-10-16 11:15,331.03,208.95,289.715,220.64,259.705,230.5,201.125,175.64,169.18,237.95,169.965,171.705,126.735,105.25,101.825,148.46,128.09,113.45,145.38,120.04,125.66,145.265,73.87,80.11,49.69,40.18,50.245,54.375,58.305,37.455
2020-10-16 11:20,330.53,208.625,288.68,220.04,258.89,230.47,200.72,175.61,168.755,237.43,169.9,171.49,126.575,105.285,101.73,148.35,127.83,113.47,145.125,119.67,125.75,145.075,73.9,80.015,49.69,40.15,50.145,54.295,58.245,37.445
2020-10-16 11:25,330.9,209.07,288.925,220.17,259.23,230.3,200.96,175.67,169.245,237.68,169.9,171.46,126.505,105.38,101.74,148.415,127.785,113.62,145.23,119.89,125.82,145.21,73.845,80.055,49.76,40.14,50.15,54.345,58.28,37.45
2020-10-16 11:30,330.45,208.9,288.99,220.53,259.67,230.08,201.195,175.76,169.115,237.41,169.965,171.35,126.455,105.48,101.73,148.155,127.915,113.5,145.165,119.905,125.765,145.14,73.74,79.99,49.76,40.135,50.185,54.36,58.245,37.36
2020-10-16 11:35,330.18,209.09,289.055,220.1,259.3,230.125,201.335,175.82,169.105,236.96,170.0,171.5,126.58,105.625,101.89,148.24,127.855,114.09,145.15,119.535,125.69,144.83,73.94,79.995,49.81,40.13,50.17,54.37,58.23,37.36
2020-10-16 11:40,330.08,209.075,288.855,220.29,259.49,230.06,201.33,176.0,169.785,237.25,169.84,171.28,126.71,105.47,101.92,148.26,127.895,114.11,145.16,119.615,125.645,144.8,73.765,79.885,49.705,40.095,50.145,54.365,58.255,37.315
2020-10-16 11:45,330.84,209.06,289.24,220.575,259.93,230.5,201.415,175.995,170.205,237.775,170.02,171.21,126.83,105.41,102.03,148.5,127.83,114.045,145.31,119.795,125.745,144.86,73.85,79.915,49.67,40.145,50.19,54.375,58.29,37.38
2020-10-16 11:50,331.49,208.76,289.79,220.74,260.195,230.595,201.45,175.865,169.96,237.905,169.915,170.9,126.875,105.34,101.92,148.525,127.87,113.625,145.24,119.805,125.64,145.095,73.8,80.02,49.725,40.095,50.165,54.395,58.26,37.35
2020-10-16 11:55,331.915,208.875,289.38,220.545,259.855,230.63,201.11,175.75,169.87,237.785,170.03,170.96,126.8,105.34,101.92,148.485,127.81,113.6,145.06,119.985,125.55,145.09,73.69,79.93,49.745,40.07,50.145,54.365,58.26,37.32
2020-10-16 12:00,331.75,208.83,289.605,220.405,259.85,230.915,201.105,175.52,169.63,237.87,169.75,170.54,126.68,105.08,101.825,148.625,127.945,113.25,144.95,119.97,125.43,145.02,73.6,79.905,49.69,40.09,50.14,54.495,58.275,37.34
2020-10-16 12:05,331.94,208.54,289.755,220.02,259.16,230.675,200.86,175.4,169.275,237.265,169.63,170.57,126.535,105.04,101.775,148.515,127.685,113.12,144.925,119.8,125.43,144.955,73.67,79.81,49.62,40.06,50.105,54.505,58.235,37.3
2020-10-16 12:10,332.075,208.505,290.2,220.13,259.17,230.74,200.68,175.5,169.7,237.215,170.02,170.92,126.85,105.085,101.905,148.51,127.67,113.16,145.015,119.715,125.47,145.12,73.79,79.72,49.745,40.125,50.155,54.585,58.265,37.3
2020-10-16 12:15,331.675,208.24,290.115,220.36,259.34,230.735,200.545,175.38,169.34,237.13,169.76,170.95,126.995,105.035,101.72,148.49,127.725,113.08,145.01,119.795,125.655,145.12,73.82,79.715,49.735,40.195,50.175,54.62,58.25,37.205
2020-10-16 12:20,330.95,208.375,289.82,220.335,259.1,230.765,200.45,175.565,169.725,237.0,169.78,171.055,126.82,105.08,101.92,148.46,127.89,113.105,145.03,119.705,125.745,145.12,73.93,79.735,49.665,40.15,50.195,54.59,58.22,37.19
2020-10-16 12:25,331.08,208.1,289.475,220.74,259.85,230.83,200.505,175.91,169.73,237.11,170.085,171.305,126.9,105.195,101.97,148.55,127.945,112.99,144.965,119.83,126.03,145.16,73.99,79.78,49.63,40.245,50.24,54.66,58.255,37.19
2020-10-16 12:30,330.95,208.125,289.37,220.32,259.165,230.815,200.33,175.67,169.525,237.075,169.95,171.06,126.995,105.14,102.04,148.46,127.855,112.875,144.87,119.605,125.99,145.18,73.815,79.745,49.64,40.195,50.205,54.6,58.205,37.21
2020-10-16 12:35,330.715,208.17,289.145,220.225,258.955,230.73,200.185,175.7,169.03,237.06,170.015,170.985,127.02,105.07,102.265,148.485,127.825,112.765,144.96,119.585,125.895,145.15,73.73,79.765,49.645,40.16,50.24,54.58,58.215,37.235
2020-10-16 12:40,330.705,207.995,289.15,219.895,258.98,230.525,200.235,175.585,168.915,236.75,169.725,170.97,127.03,105.1,102.265,148.52,127.725,112.74,144.92,119.425,125.86,145.14,73.645,79.77,49.575,40.135,50.195,54.515,58.205,37.12
2020-10-16 12:45,330.595,208.115,289.165,220.33,259.4,230.55,200.525,175.58,168.94,236.89,169.58,170.94,127.0,105.045,102.175,148.475,127.765,112.695,144.89,119.645,125.935,145.06,73.54,79.84,49.55,40.11,50.195,54.505,58.175,37.175
2020-10-16 12:50,330.44,208.11,289.155,220.36,259.26,230.515,200.44,175.58,168.815,236.97,169.78,171.01,127.015,105.16,102.255,148.485,127.855,112.97,144.82,119.59,126.035,145.1,73.605,79.855,49.6,40.125,50.205,54.43,58.145,37.205
2020-10-16 12:55,330.85,208.125,289.195,220.54,259.345,230.75,200.53,175.5,168.81,237.075,169.98,171.02,126.925,105.185,102.305,148.36,127.89,113.045,144.84,119.83,126.05,145.115,73.515,79.855,49.66,40.175,50.305,54.445,58.16,37.46
2020-10-16 13:00,330.38,207.945,289.13,220.465,259.36,230.855,200.7,175.54,168.84,236.965,169.87,171.005,126.97,105.125,102.175,148.39,127.97,112.975,144.81,119.785,125.945,145.18,73.4,79.83,49.615,40.135,50.255,54.4,58.155,37.48
2020-10-16 13:05,330.255,208.08,289.26,220.575,259.555,230.79,200.765,175.565,168.8,236.975,169.95,170.97,126.98,105.2,102.205,148.41,128.005,113.0,144.82,119.885,126.0,145.025,73.44,79.825,49.67,40.155,50.255,54.475,58.205,37.41
2020-10-16 13:10,330.08,207.94,289.265,220.85,259.865,230.835,200.87,175.51,168.16,236.86,170.045,171.015,127.13,105.1,101.995,148.335,127.995,112.865,144.77,120.03,126.02,145.12,73.33,79.7,49.635,40.17,50.225,54.495,58.185,37.48
2020-10-16 13:15,330.77,208.005,289.355,220.91,259.975,231.03,201.02,175.61,168.27,236.865,170.145,171.23,127.215,105.195,102.02,148.375,128.13,113.145,144.845,120.195,126.115,145.185,73.415,79.85,49.755,40.205,50.255,54.53,58.23,37.525
2020-10-16 13:20,330.75,207.985,289.19,220.88,260.015,230.92,200.885,175.505,168.14,236.88,170.04,171.095,127.38,105.125,101.99,148.415,128.25,113.05,144.84,120.16,126.08,145.25,73.44,79.845,49.695,40.21,50.255,54.52,58.235,37.51
2020-10-16 13:25,330.86,208.025,289.28,220.755,259.695,230.795,200.715,175.71,168.375,236.89,170.125,171.295,127.26,105.215,102.005,148.43,128.355,113.25,144.865,120.06,126.045,145.25,73.41,79.885,49.72,40.21,50.285,54.495,58.23,37.53
2020-10-16 13:30,331.05,208.02,289.31,220.9,259.635,230.72,200.74,175.395,168.12,237.03,170.0,171.155,127.19,105.14,101.94,148.41,128.385,113.09,144.86,120.115,125.97,145.275,73.36,79.87,49.685,40.175,50.255,54.43,58.23,37.505
2020-10-16 13:35,330.795,208.29,289.22,221.055,259.78,230.815,200.735,175.59,168.175,236.975,170.2,171.205,127.27,105.185,101.96,148.475,128.405,113.2,144.89,120.07,125.955,145.315,73.37,79.805,49.7,40.215,50.295,54.46,58.25,37.5
2020-10-16 13:40,330.53,208.625,289.3,220.99,259.56,230.935,200.765,175.43,168.275,236.665,170.155,171.2,127.355,105.195,101.95,148.365,128.4,113.145,144.79,120.08,126.02,145.3,73.215,79.725,49.665,40.215,50.295,54.485,58.23,37.525
2020-10-16 13:45,331.02,208.655,289.14,221.13,259.71,230.795,200.9,175.53,168.325,236.915,170.26,171.235,127.465,105.27,101.91,148.485,128.41,113.04,144.805,120.235,126.01,145.315,73.33,79.69,49.695,40.275,50.285,54.565,58.215,37.53
2020-10-16 13:50,331.08,208.62,289.15,221.12,259.545,230.87,200.925,175.71,168.36,237.05,170.225,171.315,127.7,105.305,101.865,148.51,128.445,113.135,144.95,120.24,126.055,145.31,73.445,79.75,49.71,40.26,50.275,54.595,58.21,37.55
